mouse_id,group,unit_id,duration,half_width_duration,peak_amplitude_asymmetry,peak_to_trough_ratio,duration_between_peaks,one_minus_left_peak,area_after_min,repolarization_slope,firing_rate
F3879,5-Meo,319,0.7333333333333334,0.23333333333333334,0.3121964716168646,0.29492714031874706,1.2666666666666666,0.3890892267227173,21.640534922480583,0.3293186028798421,15.886153846153846
F3879,5-Meo,327,0.7333333333333334,0.23333333333333334,0.3121964716168646,0.29492714031874706,1.2666666666666666,0.3890892267227173,21.640534922480583,0.3293186028798421,27.203076923076924
F3879,5-Meo,333,0.6333333333333333,0.2,0.43137925956429984,0.2930246520377051,1.1,0.4913724660873413,20.521364383399487,0.3972236026417125,3.0738461538461537
F3879,5-Meo,341,0.6333333333333333,0.2,0.43137925956429984,0.2930246520377051,1.1,0.4913724660873413,20.521364383399487,0.3972236026417125,15.901538461538461
F3879,5-Meo,351,0.6333333333333333,0.2,0.43137925956429984,0.2930246520377051,1.1,0.4913724660873413,20.521364383399487,0.3972236026417125,47.76
F3879,5-Meo,365,0.6666666666666666,0.2,0.19968260763953005,0.22508302290049445,1.0666666666666667,0.32523345947265625,19.063166921958327,0.4085283712907271,7.003076923076923
F3879,5-Meo,369,0.6666666666666666,0.2,0.19968260763953005,0.22508302290049445,1.0666666666666667,0.32523345947265625,19.063166921958327,0.4085283712907271,39.95384615384615
F3879,5-Meo,373,0.6666666666666666,0.2,0.19968260763953005,0.22508302290049445,1.0666666666666667,0.32523345947265625,19.063166921958327,0.4085283712907271,11.956923076923077
F3879,5-Meo,377,0.5,0.16666666666666666,0.17193196617565776,0.30483208325896616,0.9666666666666667,0.3333498239517212,14.308442190289497,0.34389922353956437,1.4815384615384615
F3879,5-Meo,383,0.6666666666666666,0.3,0.20305570704600387,0.33183487341023593,1.3333333333333333,0.2272014021873474,24.025604858994484,0.3515621185302734,5.376923076923077
F3879,5-Meo,391,0.7,0.23333333333333334,0.3340486744832115,0.33276614469283733,0.9666666666666667,0.4662667512893677,18.109509278088808,0.267752210299174,2.4846153846153847
F3879,5-Meo,397,0.9333333333333333,0.23333333333333334,-0.09457910178397462,0.230263560343671,1.2333333333333332,-0.08928442001342773,17.79326803982258,0.2608724276224772,7.116923076923077
F3879,5-Meo,401,0.9333333333333333,0.23333333333333334,-0.09457910178397462,0.230263560343671,1.2333333333333332,-0.08928442001342773,17.79326803982258,0.2608724276224772,9.895384615384616
F3879,5-Meo,405,0.6333333333333333,0.2,0.4488118658058392,0.33143374810348447,1.1,0.5650171041488647,17.644754447042942,0.3136136098341508,3.6846153846153844
F3879,5-Meo,421,0.7,0.2,0.18310287133418907,0.21576146998113135,1.2,0.29879581928253174,21.153064101934433,0.47067999839782715,2.5876923076923077
F3879,5-Meo,425,0.7,0.2,0.18310287133418907,0.21576146998113135,1.2,0.29879581928253174,21.153064101934433,0.47067999839782715,2.8584615384615386
F3879,5-Meo,431,0.6666666666666666,0.2,0.26157041943785253,0.2784085890567308,0.9666666666666667,0.23285377025604248,21.83258554711938,0.42796204306862573,30.13230769230769
F3879,5-Meo,437,0.6666666666666666,0.2,0.26157041943785253,0.2784085890567308,0.9666666666666667,0.23285377025604248,21.83258554711938,0.42796204306862573,28.126153846153848
F3879,5-Meo,449,0.6,0.16666666666666666,0.43567201540124956,0.24227514464005315,1.0666666666666667,0.2272166609764099,32.06095565855503,1.0143376588821411,2.4353846153846153
F3879,5-Meo,453,0.9666666666666667,0.2,-0.20099183398391263,0.20854020488526723,1.2666666666666666,-0.505002498626709,19.013498038053513,0.3200864791870117,5.318461538461539
F3879,5-Meo,457,0.9666666666666667,0.2,-0.20099183398391263,0.20854020488526723,1.2666666666666666,-0.505002498626709,19.013498038053513,0.3200864791870117,1.2184615384615385
F3879,5-Meo,473,0.7,0.26666666666666666,0.09815647631482055,0.28907150621439864,1.1,-0.613837480545044,35.4037040323019,0.5665083328882853,11.924615384615384
F3879,5-Meo,495,0.6333333333333333,0.2,0.5043764691522435,0.3300266091609854,0.9333333333333333,0.08611166477203369,43.34695057570934,0.7641103917902167,12.516923076923076
F3879,5-Meo,499,0.6333333333333333,0.2,0.5043764691522435,0.3300266091609854,0.9333333333333333,0.08611166477203369,43.34695057570934,0.7641103917902167,7.378461538461538
F3879,5-Meo,507,0.6666666666666666,0.2,-0.3318563166284834,0.20693401830693411,0.8333333333333334,-2.3775880336761475,27.66763051599264,0.6298598509568435,4.112307692307692
F3879,5-Meo,513,0.6666666666666666,0.2,0.3688492800479703,0.31356558135819074,0.9666666666666667,-0.26680660247802734,44.381024584174156,0.7965477163141425,15.766153846153847
F3879,5-Meo,525,0.6666666666666666,0.16666666666666666,0.06693859258481848,0.2645903806566437,0.8333333333333334,-1.0391101837158203,37.27260895073414,0.7343694368998209,8.427692307692308
F3879,5-Meo,531,0.6666666666666666,0.16666666666666666,0.06693859258481848,0.2645903806566437,0.8333333333333334,-1.0391101837158203,37.27260895073414,0.7343694368998209,1.9353846153846155
F3879,5-Meo,545,0.6666666666666666,0.16666666666666666,0.10850931824636251,0.25750765072315596,0.9,-1.2984018325805664,47.88524245843291,1.109834861755371,7.949230769230769
F3879,5-Meo,549,0.6666666666666666,0.16666666666666666,0.10850931824636251,0.25750765072315596,0.9,-1.2984018325805664,47.88524245843291,1.109834861755371,7.295384615384616
F3879,5-Meo,557,0.7333333333333334,0.26666666666666666,-0.2651005814644799,0.24650742623257058,0.9666666666666667,-2.6287028789520264,34.681059047579765,0.6107960428510394,13.773846153846154
F3879,5-Meo,563,0.6,0.16666666666666666,0.5855842316625994,0.3224018784309527,1.0666666666666667,-0.059801340103149414,64.14310202375054,1.3974537319607205,1.3015384615384615
F3879,5-Meo,567,0.6333333333333333,0.26666666666666666,0.36579115874409707,0.3706423024072074,1.0333333333333334,-2.0229732990264893,96.59786027669907,1.596756328235973,3.167692307692308
F3879,5-Meo,575,0.6666666666666666,0.2,0.11326053393543399,0.2815589088485205,0.9,-0.726900577545166,35.38048167154193,0.7000130740079012,7.618461538461538
F3879,5-Meo,579,0.6666666666666666,0.26666666666666666,0.2942796972939258,0.3186629559168734,1.0,-1.1451287269592285,66.6106550693512,1.028812090555827,5.024615384615385
F3879,5-Meo,587,0.6666666666666666,0.26666666666666666,0.2942796972939258,0.3186629559168734,1.0,-1.1451287269592285,66.6106550693512,1.028812090555827,4.863076923076923
F3879,5-Meo,591,0.6666666666666666,0.26666666666666666,0.2942796972939258,0.3186629559168734,1.0,-1.1451287269592285,66.6106550693512,1.028812090555827,3.2953846153846156
F3879,5-Meo,593,0.7,0.23333333333333334,0.23230456109350284,0.2765193284787816,1.2,0.41662633419036865,17.67756061628461,0.30786317045038397,54.02923076923077
F3879,5-Meo,603,0.7,0.2,0.18310287133418907,0.21576146998113135,1.2,0.29879581928253174,21.153064101934433,0.47067999839782715,9.633846153846154
F3879,5-Meo,607,0.7,0.2,0.18310287133418907,0.21576146998113135,1.2,0.29879581928253174,21.153064101934433,0.47067999839782715,1.9630769230769232
F3879,5-Meo,609,0.7,0.2,0.18310287133418907,0.21576146998113135,1.2,0.29879581928253174,21.153064101934433,0.47067999839782715,3.1553846153846155
F3879,5-Meo,615,0.7,0.2,0.18310287133418907,0.21576146998113135,1.2,0.29879581928253174,21.153064101934433,0.47067999839782715,3.1076923076923078
F3879,5-Meo,619,0.9666666666666667,0.2,-0.20099183398391263,0.20854020488526723,1.2666666666666666,-0.505002498626709,19.013498038053513,0.3200864791870117,0.37538461538461537
F3879,5-Meo,623,0.6,0.16666666666666666,0.43567201540124956,0.24227514464005315,1.0666666666666667,0.2272166609764099,32.06095565855503,1.0143376588821411,3.1123076923076924
