mouse_id,group,unit_id,cluster,cluster_label,duration,half_width_duration,peak_amplitude_asymmetry,peak_to_trough_ratio,duration_between_peaks,one_minus_left_peak,area_after_min,repolarization_slope,firing_rate
F3876,saline,244,1,Putative Inhibitory Unit,0.7333333333333334,0.1666666666666666,0.1696545619797436,0.2299175783029116,1.0666666666666669,-0.3708242177963257,33.60516456514597,0.7635117444125089,2.832307692307692
F3876,saline,246,1,Putative Inhibitory Unit,0.7666666666666667,0.1333333333333333,0.2704311340106037,0.2281267982070482,1.0333333333333334,-1.1182327270507812,66.14638197422028,1.347413698832194,0.3830769230769231
F3876,saline,250,1,Putative Inhibitory Unit,0.8,0.2,0.2938201720366726,0.2913529797603792,1.2,-0.3699166774749756,44.034970581531525,0.6626587647658128,0.6353846153846154
F3876,saline,252,1,Putative Inhibitory Unit,0.6666666666666666,0.1,0.0656865127928403,0.1686419911866098,0.8,-1.5786139965057373,54.10837146639824,1.585494648326527,0.3938461538461538
F3876,saline,254,1,Putative Inhibitory Unit,0.8,0.2,0.2217373674884774,0.2440924472604219,1.1,-0.6064541339874268,46.03046128153801,0.7947349548339844,1.1876923076923076
F3876,saline,256,1,Putative Inhibitory Unit,0.8,0.1666666666666666,0.2112795450298696,0.2310024665466252,1.1333333333333333,-0.7047722339630127,49.04731968045235,0.9444735050201416,0.5430769230769231
F3878,saline,88,1,Putative Inhibitory Unit,0.3666666666666667,0.1,0.6660811753282758,0.2266505649380787,0.5,0.7575925886631012,16.75635408051312,0.8893917401631674,16.083076923076923
F3878,saline,112,1,Putative Inhibitory Unit,0.3,0.1,-0.4944766187973922,0.1559314763863463,0.4333333333333333,-1.5352869033813477,9.386329071596265,1.0999563217163086,1.1584615384615384
F3878,saline,122,1,Putative Inhibitory Unit,0.3333333333333333,0.1333333333333333,0.5707551246611903,0.2314789081513084,0.9333333333333332,0.6466189324855804,20.30133388552349,1.1172882080078126,5.7215384615384615
F3878,saline,128,1,Putative Inhibitory Unit,0.3,0.1,0.0764813557560881,0.2458854961275972,0.4333333333333333,-0.2841310501098633,16.70550276618451,1.2174952507019043,28.427692307692308
F3878,saline,134,1,Putative Inhibitory Unit,0.3,0.1666666666666666,0.530092626727102,0.3221969580209306,0.8666666666666666,0.2193492650985717,31.89402089267969,1.5778684616088867,6.556923076923077
F3878,saline,142,0,Putative Excitatory Unit,0.7,0.2666666666666666,0.2064604777632981,0.317815322419917,1.2,-0.5414146184921265,41.68612143397331,0.6144802570343018,1.9292307692307693
F3878,saline,144,1,Putative Inhibitory Unit,0.8,0.2333333333333333,0.1315172726575195,0.2725995660769108,1.0333333333333334,-1.180498123168945,49.28662231564522,0.7443934168134417,1.1092307692307692
F3878,saline,146,1,Putative Inhibitory Unit,0.6666666666666666,0.2,0.2014166064815857,0.2578925363004087,1.1333333333333333,-1.1436848640441897,57.0843081176281,1.1368491432883523,0.5153846153846153
F3878,saline,148,1,Putative Inhibitory Unit,0.9666666666666668,0.1666666666666666,0.0158880489958645,0.2096009404946423,1.2666666666666666,-1.797224044799805,55.328248500823975,0.9184258778889974,0.3707692307692308
F3878,saline,156,1,Putative Inhibitory Unit,0.6666666666666666,0.2,0.3373276396993632,0.2848236619588321,1.1333333333333333,-1.2634227275848389,76.16920261085033,1.4579273570667617,0.1876923076923076
F3878,saline,162,1,Putative Inhibitory Unit,0.3666666666666667,0.1,0.6660811753282758,0.2266505649380787,0.5,0.7575925886631012,16.75635408051312,0.8893917401631674,1.5307692307692309
F3878,saline,172,0,Putative Excitatory Unit,0.6666666666666666,0.2333333333333333,0.3563290434765497,0.3473349520561104,1.2333333333333332,0.5047750174999237,17.12326619029045,0.2731256701729514,11.092307692307692
F3878,saline,200,0,Putative Excitatory Unit,1.0666666666666669,0.3666666666666667,0.3974875913213083,0.5934151832814359,1.7333333333333332,0.3885970115661621,23.523721009492878,0.1493588238954544,1.073846153846154
F3878,saline,204,0,Putative Excitatory Unit,1.0666666666666669,0.3666666666666667,0.3974875913213083,0.5934151832814359,1.7333333333333332,0.3885970115661621,23.523721009492878,0.1493588238954544,1.1646153846153846
F3878,saline,212,1,Putative Inhibitory Unit,0.3,0.1333333333333333,0.4951124477321868,0.2904847475369833,0.8666666666666666,0.5470039248466492,17.405364530161023,0.9235922813415528,5.993846153846154
F3878,saline,218,0,Putative Excitatory Unit,0.8666666666666666,0.2666666666666666,-0.0351610758971118,0.2460990012707659,1.2,0.0552133321762084,17.290714487433434,0.238550059000651,6.812307692307693
F3878,saline,228,0,Putative Excitatory Unit,0.6666666666666666,0.2,0.1260505764851663,0.3027597625756575,0.8333333333333334,0.0422788858413696,17.435613606125116,0.3396497170130412,12.824615384615385
F3878,saline,238,0,Putative Excitatory Unit,0.7,0.2333333333333333,0.2969967450282602,0.3288016203295458,1.2,0.359372615814209,20.818514496088028,0.2765093033130352,37.52
F3878,saline,242,0,Putative Excitatory Unit,0.7,0.2333333333333333,0.2969967450282602,0.3288016203295458,1.2,0.359372615814209,20.818514496088028,0.2765093033130352,15.027692307692307
F3878,saline,248,0,Putative Excitatory Unit,0.6,0.3666666666666667,0.0995167675899784,0.59970726472915,1.0666666666666669,-0.0694446563720703,12.75577048957348,0.2177435159683227,1.736923076923077
F3878,saline,262,1,Putative Inhibitory Unit,0.7666666666666667,0.1666666666666666,0.0443131414708138,0.2453562387584869,0.9666666666666668,-0.9080491065979004,34.33543270081282,0.6536785272451547,6.213846153846154
F3878,saline,266,1,Putative Inhibitory Unit,0.6666666666666666,0.2,0.2485782666440162,0.301770284912897,0.8333333333333334,-0.4450613260269165,37.512988954782486,0.6630718310674032,15.149230769230767
F3878,saline,272,0,Putative Excitatory Unit,0.7,0.2333333333333333,0.2601964797053957,0.3068525685004331,1.0666666666666669,-0.2279807329177856,33.93796579167247,0.5680707295735677,17.643076923076922
F3878,saline,278,0,Putative Excitatory Unit,0.6666666666666666,0.2,0.2677129946847838,0.3013297128855945,1.1666666666666667,0.1541270613670349,24.41443784162402,0.4417841217734597,40.87384615384615
F3878,saline,282,0,Putative Excitatory Unit,0.6666666666666666,0.2,0.2677129946847838,0.3013297128855945,1.1666666666666667,0.1541270613670349,24.41443784162402,0.4417841217734597,18.67692307692308
